Fabric_Type,Weight_gsm,Breathability,Insulation,Tensile_Strength,Moisture_Absorption,Recyclability,Biodegradability,Cost_Rs_per_meter,Terrain,Performance_Score
Wool,232.33413852403245,6.292921998859324,4.832951180185264,3.9380569337575273,6.768947045135403,1.0187336111492824,9.712659527773681,386.5146778726321,Hot Desert,56.44
Blended Fabric C,114.88471825104192,3.142784638401153,3.1138633097875035,9.965376137805816,1.0414049115329598,6.756743883731462,8.827179229547674,1024.796798335868,Cold Desert,64.02
Wool,365.92664146849313,4.90559428224566,6.159956433500471,9.707672690247167,9.84304325733823,5.04840948146157,8.626150253287797,487.8713290832077,Jungle,45.72
Spandex,291.0816078405013,7.975881672738938,2.91797581759866,3.4576686403169234,2.8142297761603183,3.6767137300867674,1.9907430327403675,587.0044133638625,Humid Coast,57.99
Blended Fabric C,338.3255861137308,8.208624840406465,8.170510269784284,6.103323218970373,3.932926181797011,4.698680647603904,3.8596915428587364,893.7954622220459,Jungle,67.17
Spandex,171.03897089782856,5.129666358815167,6.896052371254061,8.602254206160245,3.2800052857686834,3.522609558823515,8.966489790303426,166.37427397941437,Jungle,69.84
Acrylic,355.3457331507159,9.2956847531638,1.1141852880958187,4.326993797447658,3.3153830750894198,6.112293298972508,6.695760491322663,1499.6729925280167,Humid Coast,59.43
Acrylic,250.03771642282842,7.276451716788821,4.0600834021711485,1.5839129628454462,5.548974910460243,6.414721622410028,1.0525744010935922,188.58429163086942,Hot Desert,56.98
Blended Fabric B,191.37673183709893,5.869461005475223,3.6445862688369877,3.4856543296585336,8.824144094317736,2.3054557672128366,5.459141198551242,1431.5958395573973,Humid Coast,30.54
Wool,309.50575356622033,4.881132922515464,1.1793895040774762,6.815173315304849,6.687318532853117,1.993848728169998,5.159437422621683,1377.2269697651932,Cold Desert,35.21
Nylon,227.55160148291532,5.1499286668046835,8.296853213328745,8.421182832965002,7.833424776970527,4.289087432694464,1.648332325166681,556.7503169748204,Humid Coast,52.53
Nylon,304.87890383650443,9.685001885290472,5.082771082993377,6.6919202464626135,5.852717836502785,2.3555670410191363,5.150822249189225,840.0109742990417,Jungle,61.12
Acrylic,197.29249741086593,9.8208919279718,5.88070066621676,3.1822231897275177,2.72497948314227,2.2752542553420856,5.076395835161077,81.79332319393868,Jungle,64.17
Rayon,396.2895014899028,7.030961161500399,7.838075090803642,2.071048516464363,5.257907753410817,3.576007909231425,9.046877751901263,312.8740844201732,Jungle,47.08
Nylon,268.1752698706041,5.626369824206794,8.472191751733666,3.0830785418767634,4.396519993813222,8.128758669165572,5.752642705631244,633.0702091895381,Humid Coast,51.39
Blended Fabric A,391.0982649493633,6.58258308539659,8.708870986199152,5.651881688754335,3.0851286888102813,1.1299789381163092,6.880584408309903,765.0078299599547,Hot Desert,49.88
Polyester,302.29837357929745,9.891571313859082,5.592813250708358,4.8445731070570845,3.5806572049536545,5.29175162612147,8.8558433031063,111.53760239802483,Jungle,65.59
Blended Fabric B,397.85830217849536,6.380392407291116,3.9838978332586126,3.0074407148982143,3.4884135611639087,1.4509488385447467,5.27599862635023,133.12019275338847,Hot Desert,53.44
Wool,143.79671415909223,5.903682020524346,9.763833765187124,7.256179441165765,5.425721650937442,7.992228693290556,7.637288247090898,1343.0164185338008,Hot Desert,49.93
Blended Fabric A,354.8408244027942,3.70923478337529,9.468990350425873,3.5295863405206167,9.341636888464086,9.67411643017672,2.309422217113128,1463.0248307310353,Humid Coast,30.11
Nylon,149.94169171600703,4.99751902785524,9.942376291405392,5.397067460488414,5.953684988606373,7.249824545712837,9.714642024456563,1185.8595301801545,Hot Desert,41.85
Blended Fabric C,176.9570978125935,1.8786541564767196,6.800071277482658,2.6266627588529943,3.3166439963142915,8.993022896623394,3.940801077988137,871.6377416135422,Jungle,45.17
Blended Fabric A,142.89175596919972,8.399028157238764,1.724728174964412,8.790943882763802,6.2247395397213845,5.1277659687852175,5.947680852045192,595.3582373076205,Humid Coast,60.0
Blended Fabric A,334.5783994863309,4.668473828961019,8.393576652082828,5.5780716888094455,3.4994262926670876,3.7262536131791113,3.014581497070585,260.2397888386424,Humid Coast,60.47
Kevlar,249.87512810470534,9.652256200320522,9.443790238830491,7.2617058057497434,3.9210417502750783,2.9713152986560316,1.721290198001898,1077.5488868721088,Cold Desert,65.15
Rayon,263.13206206216233,5.251529565331641,5.346517902160986,6.141462572844687,9.228358055584339,1.2642966952124293,8.214731016158462,616.2485778094853,Hot Desert,57.08
Rayon,383.52842535819406,3.7565829417370162,1.8059917306941904,3.0906859268343307,2.9988354800130637,7.676644757142286,1.5567236355260563,123.85369079081397,Cold Desert,39.89
Acrylic,155.81948141519436,7.308936045902339,4.1269452692362005,5.102815344417411,6.0197062639860635,7.176025028673943,3.148423226638603,1262.1210292456751,Humid Coast,49.97
Nylon,154.91133408767982,9.774771063426194,6.983172919274126,5.07184197820035,2.4177459299816473,5.798989020773183,2.4829829814440636,672.7629341118735,Humid Coast,72.08
Blended Fabric A,310.38068619118724,2.731448631018248,8.396842193837612,3.935190943145492,4.995897642718976,7.951068779984583,6.628531597421633,496.63676011280916,Cold Desert,66.0
Spandex,177.85178047667526,6.352931505494414,3.9936207988615573,7.531279253048267,6.218084427253535,2.311359505727581,3.7924175681189416,371.09879076972584,Jungle,54.42
Rayon,245.1149075869962,5.5608657155569885,7.790713089069601,2.702546772415384,9.518255463677022,4.0856059619395175,3.7022396222452465,1043.5089383613185,Humid Coast,28.95
Blended Fabric A,203.34045349799865,2.205483965230164,2.6604004196914497,7.8953542732281115,6.390118006216884,5.512628495472137,6.607068270620793,249.37435352826495,Humid Coast,45.2
Blended Fabric B,266.0547662888375,7.563892667355042,3.1303548088812687,3.3766663356617537,3.0280238477033166,7.1918161988100175,4.141368961214665,637.3719919860365,Hot Desert,61.34
Nylon,345.14340654057565,3.897945066940884,3.688436684121535,3.7458548303816137,8.302543411099698,8.484881388491756,3.9675021294490085,909.2560037944696,Cold Desert,37.84
Blended Fabric B,139.0314272852877,5.703299839258669,7.058090242879782,1.678735470398752,6.204892587782508,3.2158147910361468,7.059682549177144,1224.8129624934318,Cold Desert,47.77
Spandex,198.35563463703497,6.105427064897899,8.143256654536422,1.5472923533242948,6.4506190255512585,8.52869785442001,4.351212981113738,710.3417652728658,Jungle,39.19
Nylon,203.40350733460016,3.6613969320146404,1.1529482462841774,2.7637539510993405,4.562952090299643,2.7768583756051384,6.421584863751008,700.546280637648,Humid Coast,38.52
Rayon,168.01288458000542,1.1752909334129262,4.223216619050284,3.3319901597125017,7.193681039516155,3.7666623303687903,4.376427981259276,1101.7342012016525,Jungle,27.8
Blended Fabric B,258.0654011506688,8.572119973727037,2.8619947491163154,9.902669756748313,9.100945826563546,3.578975457409549,9.03644575858504,1143.2364295303796,Hot Desert,86.04
Rayon,295.83276255493075,1.0311796818777819,5.271503758075507,2.802417455605807,3.916733132521066,9.809340705967074,1.7695176204355898,1097.6053821579992,Cold Desert,56.8
Spandex,82.36842863876745,5.512768379631104,2.4509376888372376,9.689196303834194,2.8332706339836653,2.728317466313811,1.2895023219475434,528.2384760844213,Hot Desert,64.87
Cotton,239.64372327780066,5.550495785446679,1.4791895835758737,3.160560492886746,8.488958366299165,5.162902956328298,4.911490374271945,1063.2265736746074,Hot Desert,59.6
Blended Fabric C,323.82803225461964,8.47434092577575,3.0902558176213253,1.597425465514159,4.4223839075198885,8.695881195608372,1.702257978570112,885.1330082642777,Hot Desert,63.81
Spandex,234.0503082503351,3.296578992459472,3.9367853364102663,1.6448688818522745,3.633251926048121,1.3994020680514687,7.536924983205717,1352.0931538419452,Humid Coast,40.93
Acrylic,290.1450313386198,5.249281034263476,2.4043280428459726,1.0695262712803268,4.09578397849514,7.763397016338605,9.643884213840234,675.0731423257537,Hot Desert,47.67
Cotton,222.706722026042,4.849974062237738,6.632918496987806,7.6073265738828395,8.064622209291223,6.846443284912731,4.939515629086221,1427.6504455497309,Humid Coast,46.9
Acrylic,360.09765016217654,5.391649405373839,3.0248327401643094,1.3708782616739166,7.0816479818818765,2.9318024259078013,9.906239730869006,823.8655414519989,Humid Coast,29.59
Cotton,290.4567788136417,3.47697931094277,8.382468645187718,3.774124458369477,9.894229591563183,6.446303069007643,8.59970034048397,155.58243088871222,Humid Coast,27.08
Spandex,315.99586757316786,6.895531156065244,2.74818809290382,4.205826374587389,3.3709906673878685,6.520331527856587,4.101114065128975,498.12865090050724,Jungle,55.67
Kevlar,210.88867869268745,2.7595233117689824,9.663126286398692,2.390516303457731,9.219742434628987,4.856257883409238,4.400793924055499,385.4137113120308,Hot Desert,28.47
Polyester,289.63339678662055,3.0906391702693847,9.7651394700005,6.13319337236108,9.161901778574219,8.731838207862879,3.9981291447035043,827.1374498808792,Humid Coast,37.7
Cotton,306.9048224832242,6.292378040890849,8.063681797335171,1.1057703363818607,7.190139352731026,3.8715863969768947,3.0179992590047617,1211.7999812200749,Jungle,35.21
Cotton,153.1072144317252,2.8336090698980034,4.778429005537317,3.901031061015349,7.484214853987032,7.294328925413289,3.929238019954351,683.6221254114031,Jungle,32.21
Kevlar,294.6671681588066,4.56600466119318,2.195434939979938,2.145389427203601,3.9008861057905797,7.725925257725762,1.2295390251835034,423.77330511517914,Jungle,42.16
Blended Fabric B,386.0729028177968,7.347534435739237,3.0990941570705153,2.8671452689257517,8.72227490848549,2.712040267747718,9.973532801775043,459.33952401652954,Hot Desert,65.0
Cotton,301.1014060853946,6.4867851332575635,9.99839948825311,8.218771699347776,4.859528798199152,7.089503033467753,8.360645082430167,794.903461892778,Jungle,68.19
Kevlar,147.23380553163827,3.6575329295225294,8.632619035028245,4.423891352398618,3.579977427096857,8.25298505015573,1.2872830759708915,911.2394928489961,Cold Desert,68.9
Rayon,108.14904992417848,7.541024971197409,2.2301948775149465,4.055553165446595,9.484707281505695,5.525879298932261,9.706837888747124,178.93756538576946,Jungle,31.54
Kevlar,99.96874248859861,6.671892361593563,1.7083630123166476,2.578310222863396,3.3294727906235244,7.738694664980349,2.4756590693626728,1277.6164772749482,Humid Coast,49.47
Nylon,91.27822370245002,4.555408770727011,9.814974777741655,1.9930800500989951,1.9154659963566614,7.760498597160615,3.809455245942088,1090.0583449772896,Humid Coast,57.24
Wool,288.91440499193243,2.1607015946647063,4.403846203223537,9.318942976310481,6.552366445625919,6.430694828734225,9.218139172813311,861.7589011044746,Hot Desert,47.19
Spandex,190.62902223238953,4.3429683630913445,7.170461761727373,3.883916949681808,6.031971285290651,3.512770220409217,2.4951271415900083,708.8835654611171,Hot Desert,41.17
Nylon,367.51817762609306,3.732516692443296,6.37661885985389,3.3709765649068353,3.3221733645228984,4.155724733305671,9.242871105888542,617.6717205136365,Hot Desert,35.97
Polyester,143.13538385229856,1.4335258882278796,8.035101291712973,5.8768740771139125,5.533532317242293,3.4498526432447223,1.6508531337341665,750.1470526826267,Hot Desert,28.38
Kevlar,396.5653584698936,4.147656317595851,9.690032964867925,1.865851674963351,7.592051042805756,2.028969951965518,3.4621441619974673,877.7192112170803,Humid Coast,33.21
Polyester,328.0676215149348,6.537802665046954,6.342532339425047,9.211177782902245,5.069446769882415,3.0273920082554953,2.456097265212672,629.9921653737747,Cold Desert,60.58
Blended Fabric A,93.61391517756829,2.161480478584655,1.9550211409327547,6.267251377463129,3.1857818547813963,2.4963348547125683,6.334936477687201,1153.89937740595,Cold Desert,49.66
Nylon,265.0254738165108,1.8831197187951418,9.41671927411813,4.032065667832955,9.977551238561512,9.80728980264804,8.009411044022304,79.09728834010174,Cold Desert,62.01
Blended Fabric C,107.78765454080369,9.056242233653645,8.106726273826627,9.751063389361146,6.4754465783481585,5.699555240359042,5.670764703499488,610.3501429588001,Hot Desert,75.05
Blended Fabric C,378.5432344180087,6.362959044304279,8.714043480856304,8.765019201722506,5.6694940826343325,4.127226773478594,6.756164859988729,696.5221457765219,Cold Desert,68.32
Spandex,200.89891213837876,9.946649242443925,1.4366068302365849,7.27000220710834,8.570698345641224,6.838533131278409,6.12773408046961,1075.9539046191985,Jungle,48.86
Polyester,387.9589613770822,4.890706929857765,6.988503134512158,5.781793932003657,1.492057647797991,9.574719408932847,8.13283503502891,266.1919469806227,Hot Desert,43.53
Spandex,231.14292813705885,6.502330509036159,1.9606301381313775,6.043703590140499,1.6629496481535346,5.9036973140737175,5.974261198865069,1317.9362384830786,Cold Desert,43.6
Kevlar,159.8567655088384,8.995835279690713,6.159183983632052,6.457415307166304,2.520832322999605,8.719962363722026,9.378686035148895,1173.7364417676167,Cold Desert,54.52
Nylon,177.89411511688033,3.834105695784377,8.829558495247772,6.032825961852113,8.98571895179959,4.715992268788223,4.095349268968701,783.9943460358569,Hot Desert,42.56
Blended Fabric A,129.34424678698278,2.975694721536856,8.350095544178156,7.604188812196847,2.739765509055492,3.490728079361733,9.498356771204149,174.41429522773498,Hot Desert,36.13
Blended Fabric A,247.04223744463968,7.531370354419202,3.352918387181523,9.412953857181144,4.695245934658255,3.571476465107844,4.031824751612783,555.647405760414,Cold Desert,47.78
Blended Fabric A,376.9772543384834,2.5738766614840074,8.945493709054322,4.644362979463846,3.4234883515967645,2.786580575547952,5.539080969174431,1020.4248873348712,Humid Coast,54.33
Blended Fabric C,114.21954031863805,6.069099778691564,3.9706372040423905,4.868667804608666,6.491647097531353,9.179662400940895,5.118104112150713,1482.2078551943396,Humid Coast,44.75
Cotton,131.37726164549582,2.7100836534812704,7.44499932030326,1.4535801481904358,5.323074186000041,2.3339719882316494,4.898967716600605,1137.3802620039933,Humid Coast,35.93
Blended Fabric C,132.3043548738966,3.2673283332097816,4.307856297869641,1.6260506513777324,6.259038724730097,6.467804121502452,1.559367344193107,633.351415702535,Cold Desert,41.43
Rayon,186.82226193683238,6.0196576629800065,4.113617410541006,4.747683515300254,8.17771192697445,2.458984198871813,6.572032257730788,783.111882451726,Jungle,37.69
Kevlar,312.81109007693146,5.960695235870332,5.296253742646258,7.009023832940801,8.220612771832247,9.754019110302186,6.664153315387361,1317.9379788305553,Jungle,45.36
Blended Fabric B,148.68721560646338,1.8477321137482345,5.787739153579529,7.721438555341846,4.710452702269418,7.030967044099914,5.40747328456855,683.7745056411677,Hot Desert,37.82
Spandex,202.42992464032145,4.148160677149851,6.815684656133934,2.0441666015122557,1.833727318190254,6.9401169478761435,5.916682628909927,673.7901402768534,Humid Coast,53.91
Wool,211.52867579817968,8.107585869880104,9.006591122103313,7.323189129677981,1.5392095829279273,7.033687989410067,3.168870305916651,507.11430238828734,Cold Desert,71.38
Wool,287.5526792439293,6.506515491392628,7.011753487023484,3.1309503526351303,5.001799728928255,6.699283493940903,6.7293462485647035,1198.1852009949394,Cold Desert,51.29
Spandex,96.15328416868323,9.003386393424528,1.862144955258625,8.181381617020751,7.7233117641040705,6.389902346395297,4.401664481973759,1377.5917969678342,Jungle,53.52
Wool,216.39907550607774,3.0855246068318336,3.4531450247657305,2.982912196262985,5.871267664844897,8.81684945713268,7.962507704783533,1203.4901669208866,Cold Desert,41.86
Rayon,313.3826393064398,8.485490129438672,2.903559291796262,6.761972839303047,1.3621677257654228,1.620465510512981,7.4217432943413755,85.40914883370047,Cold Desert,45.44
Rayon,348.9296315022496,4.419476275762257,1.4035639315592152,7.424627046658541,9.367178072177357,7.454542528524411,6.206025187024977,383.54180332463704,Jungle,35.05
Rayon,302.295074713297,3.0792355825986366,8.723464094641217,5.197277069493502,5.775720241352106,7.7854288983973,8.014875470230088,981.8437079668238,Hot Desert,34.12
Cotton,189.0814016983162,1.1820831553460103,7.49579502903392,8.926147423460577,6.116754859192309,1.232848953033679,2.9586278129457977,685.7802461776458,Cold Desert,73.24
